k auc f1
--------------------run1-----------------
20 0.6746476481575819 0.5128205128205128
21 0.6701901850908474 0.5128205128205128
22 0.6719307182883343 0.5
23 0.6677704194260485 0.5
24 0.6614026150449992 0.5128205128205128
25 0.6607658346068942 0.5
26 0.6600866021395823 0.5
27 0.663143148242486 0.5
28 0.6661996943453896 0.5
29 0.6643742570894888 0.5
30 0.6600016980811683 0.48717948717948717
31 0.6592800135846493 0.5
32 0.651426388181355 0.48717948717948717
33 0.6464170487349296 0.47435897435897434
34 0.6443368993037867 0.47435897435897434
35 0.6434878587196468 0.48717948717948717
36 0.6448038716250637 0.47435897435897434
37 0.651256580064527 0.47435897435897434
38 0.6546527424010867 0.48717948717948717
39 0.6613177109865852 0.47435897435897434
40 0.6584734250297164 0.48717948717948717
41 0.6557140431312617 0.46153846153846156
42 0.6569451519782645 0.46153846153846156
43 0.6626337238920019 0.48717948717948717
44 0.662336559687553 0.48717948717948717
45 0.6551621667515707 0.47435897435897434
46 0.652317880794702 0.47435897435897434
47 0.652232976736288 0.47435897435897434
48 0.6538037018169469 0.48717948717948717
49 0.6449736797418917 0.44871794871794873
50 0.6378841908643234 0.44871794871794873
51 0.6359313975208015 0.44871794871794873
52 0.6176345729325862 0.4358974358974359
53 0.6157666836474784 0.4358974358974359
54 0.6133044659534725 0.44871794871794873
55 0.6128799456614027 0.4358974358974359
56 0.6102054678213619 0.44871794871794873
57 0.6142808626252335 0.44871794871794873
58 0.6061300730174902 0.4358974358974359
59 0.60825267447784 0.44871794871794873
60 0.6106724401426389 0.4358974358974359
61 0.6110120563762949 0.44871794871794873
62 0.60825267447784 0.44871794871794873
63 0.6113941246391578 0.44871794871794873
64 0.6144931227712684 0.4358974358974359
65 0.6130922058074376 0.44871794871794873
66 0.6061300730174902 0.4358974358974359
67 0.6048140601120733 0.4358974358974359
68 0.6023942944472745 0.4358974358974359
69 0.6056206486670063 0.4358974358974359
70 0.6046442519952453 0.4358974358974359
71 0.6043470877907964 0.4358974358974359
72 0.6029886228561725 0.4230769230769231
73 0.6034131431482425 0.4358974358974359
74 0.5982339955849889 0.4358974358974359
75 0.5912294107658347 0.4358974358974359
76 0.5786211580913568 0.4358974358974359
77 0.5813380879606045 0.4230769230769231
78 0.576625912718628 0.4230769230769231
79 0.5745033112582781 0.41025641025641024
80 0.5759891322805231 0.41025641025641024
81 0.5718712854474444 0.41025641025641024
82 0.5660553574460859 0.3974358974358974
83 0.56486670062829 0.41025641025641024
84 0.565163864832739 0.41025641025641024
85 0.5600271692986925 0.4230769230769231
86 0.5575649516046868 0.38461538461538464
87 0.5528103243335031 0.38461538461538464
88 0.5546782136186109 0.3974358974358974
89 0.5520037357785702 0.38461538461538464
90 0.5480132450331126 0.3974358974358974
91 0.5382917303447106 0.38461538461538464
92 0.5384190864323315 0.37179487179487186
93 0.5389709628120224 0.3974358974358974
94 0.5475887247410426 0.3974358974358974
95 0.5415605365936491 0.3974358974358974
96 0.5445321786381389 0.3974358974358974
97 0.5415605365936492 0.4230769230769231
98 0.5313720495839701 0.37179487179487186
99 0.5236882322975038 0.358974358974359
100 0.5278060791305824 0.37179487179487186
101 0.5305230089998302 0.34615384615384615
102 0.5275938189845475 0.358974358974359
103 0.5155374426897606 0.34615384615384615
104 0.5133299371709967 0.37179487179487186
105 0.5188062489386993 0.34615384615384615
106 0.5165987434199355 0.37179487179487186
107 0.5149431142808626 0.358974358974359
108 0.5072168449651894 0.358974358974359
109 0.4977075904228222 0.38461538461538464
110 0.4821276957038546 0.3974358974358974
111 0.4804720665647818 0.3974358974358974
112 0.48153336729495666 0.38461538461538464
113 0.4741042621837324 0.38461538461538464
114 0.4762693156732892 0.38461538461538464
115 0.4762268636440822 0.37179487179487186
116 0.4803022584479538 0.38461538461538464
117 0.48272202411275256 0.37179487179487186
118 0.4835286126676855 0.358974358974359
119 0.4923586347427407 0.38461538461538464
120 0.49647648157581936 0.41025641025641024
121 0.4941840719986415 0.41025641025641024
122 0.5004245202920699 0.41025641025641024
123 0.499830191883172 0.41025641025641024
124 0.5034386143657666 0.41025641025641024
125 0.5025895737816268 0.4230769230769231
126 0.5054763117677025 0.41025641025641024
127 0.5048395313295976 0.41025641025641024
128 0.5087451180166411 0.41025641025641024
129 0.5100186788928511 0.4230769230769231
130 0.5034810663949736 0.4230769230769231
131 0.5063678043810494 0.4230769230769231
132 0.5073442010528103 0.4230769230769231
133 0.5058159280013584 0.4358974358974359
134 0.49983019188317196 0.4230769230769231
135 0.4974528782475802 0.44871794871794873
136 0.4954151808456444 0.41025641025641024
137 0.4979198505688572 0.41025641025641024
138 0.5004669723212769 0.41025641025641024
139 0.49813211071489216 0.3974358974358974
140 0.4954576328748514 0.3974358974358974
141 0.500339616233656 0.3974358974358974
142 0.49817456274409916 0.3974358974358974
143 0.4955849889624724 0.38461538461538464
144 0.4979198505688572 0.37179487179487186
145 0.4943538801154695 0.38461538461538464
146 0.49087281372049585 0.38461538461538464
147 0.49142469010018675 0.358974358974359
148 0.48849550008490406 0.358974358974359
149 0.49206147053829175 0.37179487179487186
150 0.48955680081507896 0.3974358974358974
151 0.4838682289013415 0.37179487179487186
152 0.47784004075394804 0.37179487179487186
153 0.4743165223297674 0.3333333333333333
154 0.4709203599932077 0.3333333333333333
155 0.46756664968585493 0.3333333333333333
156 0.4650195279334352 0.3333333333333333
157 0.46586856851757513 0.34615384615384615
158 0.4671421293937851 0.3333333333333333
159 0.467184581422992 0.3333333333333333
160 0.467184581422992 0.32051282051282054
161 0.467651553744269 0.3333333333333333
162 0.46111394124639155 0.34615384615384615
163 0.4626846663270504 0.34615384615384615
164 0.4594583121073187 0.34615384615384615
165 0.4559772457123451 0.34615384615384615
166 0.4593734080489047 0.358974358974359
167 0.4652742401086772 0.358974358974359
168 0.46230259806418744 0.3333333333333333
169 0.45992528442859565 0.358974358974359
170 0.46068942095432164 0.3333333333333333
171 0.4549159449821702 0.3076923076923077
172 0.46268466632705046 0.3333333333333333
173 0.46518933605026325 0.32051282051282054
174 0.4606469689251146 0.34615384615384615
175 0.4614111054508405 0.34615384615384615
176 0.45661402615045 0.3333333333333333
177 0.456571574121243 0.3333333333333333
178 0.45198675496688745 0.3333333333333333
179 0.45181694685005946 0.32051282051282054
180 0.4517744948208524 0.34615384615384615
181 0.45610460179996604 0.358974358974359
182 0.4551706571574121 0.34615384615384615
183 0.4553829173034471 0.32051282051282054
184 0.4543216165732723 0.3333333333333333
185 0.4507556461198845 0.32051282051282054
186 0.44876040074715573 0.32051282051282054
187 0.4513924265579895 0.3076923076923077
188 0.45759042282221085 0.32051282051282054
189 0.4531329597554763 0.32051282051282054
190 0.456529122092036 0.32051282051282054
191 0.4534301239599252 0.3333333333333333
192 0.45338767193071833 0.3333333333333333
193 0.45109526235354047 0.3333333333333333
194 0.4474868398709459 0.32051282051282054
195 0.44812362030905084 0.3076923076923077
196 0.44498217014773306 0.32051282051282054
197 0.4420105281032433 0.2948717948717949
198 0.445831210731873 0.2948717948717949
199 0.444812362030905 0.2948717948717949
200 0.4430718288334182 0.2948717948717949
201 0.4421803362200713 0.2948717948717949
202 0.4437935133299371 0.28205128205128205
203 0.44748683987094584 0.28205128205128205
204 0.44523688232297504 0.3076923076923077
205 0.4400577347597215 0.2948717948717949
206 0.44256240448293427 0.2948717948717949
207 0.44740193581253185 0.28205128205128205
208 0.4444727457972491 0.2692307692307692
209 0.4431142808626253 0.28205128205128205
210 0.44447274579724905 0.2692307692307692
211 0.4426897605705553 0.28205128205128205
212 0.4386992698250976 0.2692307692307692
213 0.43445406690439803 0.2692307692307692
214 0.4377228731533367 0.2692307692307692
215 0.4392086941755816 0.2692307692307692
216 0.43920869417558156 0.2692307692307692
217 0.434411614875191 0.2692307692307692
218 0.42868059093224653 0.2692307692307692
219 0.4144591611479028 0.2692307692307692
220 0.41594498217014775 0.2692307692307692
221 0.413015792154865 0.2692307692307692
222 0.40660553574460856 0.2564102564102564
223 0.402317880794702 0.2564102564102564
224 0.39353031074885375 0.24358974358974358
225 0.3898794362370521 0.2564102564102564
226 0.37688911529971136 0.23076923076923078
227 0.358592290711496 0.24358974358974358
228 0.35073866530820175 0.21794871794871795
229 0.3705213109186619 0.23076923076923078
Best-K=18 0.6899303786721006 0.5128205128205128 

--------------------run5-----------------
1 0.40066225165562913 0.2564102564102564
2 0.4988113431822041 0.358974358974359
3 0.5703005603667854 0.4358974358974359
4 0.6170826965528952 0.47435897435897434
5 0.6545253863134658 0.5
6 0.6623790117167601 0.5
7 0.6769400577347597 0.5256410256410257
8 0.6772796739684157 0.5384615384615384
9 0.6810154525386314 0.5384615384615384
10 0.6811003565970454 0.5384615384615384
11 0.684369162845984 0.5384615384615384
12 0.6863644082187129 0.5256410256410257
13 0.684836135167261 0.5384615384615384
14 0.6815248768891153 0.5384615384615384
15 0.6820767532688062 0.5384615384615384
16 0.6863644082187129 0.5256410256410257
17 0.6993547291560536 0.5512820512820513
18 0.6982934284258787 0.5384615384615384
19 0.7051282051282051 0.5512820512820513
20 0.7050008490405842 0.5128205128205128
21 0.6976566479877739 0.5256410256410257
22 0.6935812531839022 0.5128205128205128
23 0.6918831720156223 0.5
24 0.684156902699949 0.5128205128205128
25 0.6742231278655119 0.5128205128205128
26 0.6775768381728646 0.5256410256410257
27 0.6901001867889286 0.5128205128205128
28 0.684071998641535 0.5
29 0.6848361351672609 0.5
30 0.6807607403633894 0.5128205128205128
31 0.6791475632535234 0.48717948717948717
32 0.6769825097639668 0.48717948717948717
33 0.6770674138223807 0.5128205128205128
34 0.6730344710477162 0.47435897435897434
35 0.6770674138223806 0.5
36 0.673458991339786 0.5
37 0.6763032772966547 0.48717948717948717
38 0.6755391407709288 0.48717948717948717
39 0.6745202920699609 0.48717948717948717
40 0.6706571574121243 0.46153846153846156
41 0.6643742570894889 0.47435897435897434
42 0.6611054508405502 0.48717948717948717
43 0.6663270504330108 0.47435897435897434
44 0.6667091186958736 0.46153846153846156
45 0.6588130412633723 0.44871794871794873
46 0.6571998641535066 0.4358974358974359
47 0.6494735948378333 0.4358974358974359
48 0.6478179656987604 0.4230769230769231
49 0.6430208863983697 0.4230769230769231
50 0.6386483273900493 0.4230769230769231
51 0.6329597554763117 0.44871794871794873
52 0.6288843606724401 0.44871794871794873
53 0.6226014603498047 0.44871794871794873
54 0.6238325691968076 0.44871794871794873
55 0.6221769400577347 0.4358974358974359
56 0.6282900322635423 0.4358974358974359
57 0.6260400747155714 0.4230769230769231
58 0.6238325691968076 0.4230769230769231
59 0.6221769400577347 0.4358974358974359
60 0.6175921209033792 0.4230769230769231
61 0.6184836135167261 0.4230769230769231
62 0.6139836984207844 0.4230769230769231
63 0.6179317371370351 0.4230769230769231
64 0.6177194769910003 0.4230769230769231
65 0.6143233146544405 0.4230769230769231
66 0.6116488368143997 0.41025641025641024
67 0.607615894039735 0.4230769230769231
68 0.597554763117677 0.4230769230769231
69 0.5967057225335372 0.41025641025641024
70 0.5986160638478519 0.4230769230769231
71 0.5992528442859568 0.4358974358974359
72 0.6002716929869248 0.44871794871794873
73 0.5940312446934964 0.44871794871794873
74 0.5955595177449482 0.4358974358974359
75 0.5944557649855663 0.44871794871794873
76 0.5941586007811174 0.4358974358974359
77 0.5863898794362371 0.4230769230769231
78 0.5895737816267618 0.4230769230769231
79 0.5823569366615724 0.4358974358974359
80 0.5634657836644592 0.37179487179487186
81 0.5621497707590423 0.37179487179487186
82 0.5592630327729665 0.38461538461538464
83 0.5559942265240279 0.358974358974359
84 0.553744268976057 0.358974358974359
85 0.5495415180845644 0.358974358974359
86 0.5500509424350484 0.358974358974359
87 0.5488198335880455 0.34615384615384615
88 0.5450840550178297 0.358974358974359
89 0.5399898115129903 0.358974358974359
90 0.5401171676006112 0.358974358974359
91 0.5371030735269146 0.358974358974359
92 0.5333672949566989 0.3333333333333333
93 0.5264900662251656 0.34615384615384615
94 0.5137120054338598 0.3333333333333333
95 0.5074291051112243 0.3333333333333333
96 0.5057734759721515 0.34615384615384615
97 0.49418407199864156 0.358974358974359
98 0.4882407879096621 0.358974358974359
99 0.4823824078790966 0.358974358974359
100 0.4830616403464085 0.38461538461538464
101 0.4752504669723213 0.38461538461538464
102 0.47274579724910853 0.34615384615384615
103 0.4660383766344032 0.32051282051282054
104 0.467991169977925 0.32051282051282054
105 0.4690100186788928 0.32051282051282054
106 0.4622176940057735 0.32051282051282054
107 0.4493122771268467 0.28205128205128205
108 0.46272711835625746 0.2692307692307692
109 0.46226014603498045 0.28205128205128205
110 0.45601969774155204 0.28205128205128205
111 0.445916114790287 0.28205128205128205
112 0.4477415520461878 0.3076923076923077
113 0.4492698250976397 0.3076923076923077
114 0.4535150280183393 0.2948717948717949
115 0.4507556461198845 0.2948717948717949
116 0.4602224486330447 0.3076923076923077
117 0.46340635082356935 0.3333333333333333
118 0.4704109356427236 0.32051282051282054
119 0.47151468840210564 0.32051282051282054
120 0.47830701307522505 0.3333333333333333
121 0.4859059263032773 0.34615384615384615
122 0.489429444727458 0.37179487179487186
123 0.49269825097639663 0.38461538461538464
124 0.4912124299541518 0.37179487179487186
125 0.4940142638818135 0.37179487179487186
126 0.4929105111224316 0.37179487179487186
127 0.49465104431991846 0.37179487179487186
128 0.49482085243674645 0.358974358974359
129 0.4935897435897436 0.358974358974359
130 0.48841059602649 0.3974358974358974
131 0.4904482934284259 0.3974358974358974
132 0.489217184581423 0.3974358974358974
133 0.4865851587705892 0.41025641025641024
134 0.49155204618780773 0.37179487179487186
135 0.49337748344370863 0.41025641025641024
136 0.49316522329767365 0.38461538461538464
137 0.4910850738665308 0.41025641025641024
138 0.4944387841738835 0.3974358974358974
139 0.4914671421293938 0.3974358974358974
140 0.49473594837833246 0.3974358974358974
141 0.4943114280862625 0.38461538461538464
142 0.5004669723212769 0.3974358974358974
143 0.4964340295466123 0.38461538461538464
144 0.5021226014603498 0.3974358974358974
145 0.5065800645270844 0.3974358974358974
146 0.5030565461029037 0.38461538461538464
147 0.5046272711835625 0.38461538461538464
148 0.5054338597384955 0.38461538461538464
149 0.499915095941586 0.38461538461538464
150 0.49893869926982504 0.3974358974358974
151 0.5023348616063847 0.3974358974358974
152 0.5067923246731194 0.41025641025641024
153 0.5089149261334692 0.41025641025641024
154 0.5072168449651894 0.3974358974358974
155 0.5061130922058075 0.41025641025641024
156 0.510995075564612 0.4230769230769231
157 0.5052215995924606 0.4358974358974359
158 0.5016980811682799 0.4358974358974359
159 0.4988537952114111 0.4358974358974359
160 0.49741042621837317 0.4230769230769231
161 0.4942265240278485 0.41025641025641024
162 0.4920190185090847 0.41025641025641024
163 0.4867125148582102 0.41025641025641024
164 0.48802852776362704 0.41025641025641024
165 0.48399558498896245 0.41025641025641024
166 0.4757598913228052 0.41025641025641024
167 0.47703345219901505 0.41025641025641024
168 0.4721514688402106 0.38461538461538464
169 0.4706231957887587 0.37179487179487186
170 0.4678213618610969 0.37179487179487186
171 0.47053829173034467 0.37179487179487186
172 0.467524197656648 0.358974358974359
173 0.46209033791815246 0.34615384615384615
174 0.45831210731872984 0.34615384615384615
175 0.456147053829173 0.3333333333333333
176 0.45920359993207677 0.358974358974359
177 0.4574630667345899 0.34615384615384615
178 0.45831210731872984 0.34615384615384615
179 0.46068942095432164 0.34615384615384615
180 0.456698930208864 0.34615384615384615
181 0.4549583970113772 0.358974358974359
182 0.4517744948208524 0.34615384615384615
183 0.4496943453897096 0.34615384615384615
184 0.44905756495160465 0.34615384615384615
185 0.4545338767193072 0.358974358974359
186 0.4521141110545084 0.3333333333333333
187 0.44786890813380875 0.3333333333333333
188 0.4521141110545084 0.34615384615384615
189 0.4525810833757854 0.358974358974359
190 0.4490151129223977 0.358974358974359
191 0.4475717439293598 0.3333333333333333
192 0.44502462217694 0.34615384615384615
193 0.44243504839531334 0.34615384615384615
194 0.44285956868738324 0.34615384615384615
195 0.4488453048055697 0.3333333333333333
196 0.4505858380030565 0.32051282051282054
197 0.4505858380030565 0.32051282051282054
198 0.44969434538970965 0.3076923076923077
199 0.45067074206147056 0.3076923076923077
200 0.4483358804550857 0.32051282051282054
201 0.4479962642214298 0.32051282051282054
202 0.44617082696552895 0.32051282051282054
203 0.445534046527424 0.3076923076923077
204 0.44447274579724905 0.2948717948717949
205 0.44396332144676515 0.3076923076923077
206 0.4438359653591442 0.32051282051282054
207 0.44510952623535405 0.32051282051282054
208 0.4503735778570216 0.3076923076923077
209 0.44718967566649687 0.3076923076923077
210 0.4430718288334182 0.3076923076923077
211 0.44294447274579724 0.2948717948717949
212 0.435005943284089 0.2948717948717949
213 0.4312277126846663 0.2692307692307692
214 0.4316097809475293 0.2564102564102564
215 0.434623875021226 0.2692307692307692
216 0.43275598573611823 0.2692307692307692
217 0.4304211241297334 0.28205128205128205
218 0.4274919341144507 0.2692307692307692
219 0.4215486500254712 0.2692307692307692
220 0.4178553234844625 0.2564102564102564
221 0.41246391577517405 0.2564102564102564
222 0.40312446934963486 0.24358974358974358
223 0.3957378162676176 0.23076923076923078
224 0.38614365766683645 0.24358974358974358
225 0.37926642893530305 0.21794871794871795
226 0.3747240618101545 0.21794871794871795
227 0.3713703515028018 0.23076923076923078
228 0.3492952963151639 0.21794871794871795
229 0.35417727967396845 0.16666666666666666
Best-K=19 0.7051282051282051 0.5512820512820513 

--------------------run6-----------------
1 0.45500084904058413 0.34615384615384615
2 0.5585838003056547 0.3974358974358974
3 0.6251485821022245 0.44871794871794873
4 0.6509594158600781 0.48717948717948717
5 0.6857276277806078 0.48717948717948717
6 0.7040669043980301 0.5
7 0.7055951774494821 0.5256410256410257
8 0.7089064357276278 0.5256410256410257
9 0.7117507216844965 0.5256410256410257
10 0.7101799966038377 0.5256410256410257
11 0.705510273391068 0.5256410256410257
12 0.706953642384106 0.5256410256410257
13 0.7019018509084733 0.5128205128205128
14 0.6981236203090508 0.5256410256410257
15 0.6977415520461878 0.5
16 0.7007131940906776 0.5
17 0.6939633214467652 0.5
18 0.696552895228392 0.5128205128205128
19 0.6898030225844796 0.5
20 0.6884021056206487 0.5
21 0.6929020207165902 0.5128205128205128
22 0.6878926812701647 0.5256410256410257
23 0.685303107488538 0.5128205128205128
24 0.6785107828154185 0.48717948717948717
25 0.6754117846833078 0.48717948717948717
26 0.6684071998641534 0.5
27 0.6661147902869757 0.48717948717948717
28 0.6605111224316522 0.47435897435897434
29 0.6502377313635592 0.47435897435897434
30 0.6536763457293259 0.47435897435897434
31 0.6401341484122941 0.47435897435897434
32 0.6379690949227373 0.46153846153846156
33 0.6330871115639327 0.46153846153846156
34 0.641195449142469 0.44871794871794873
35 0.6456953642384106 0.44871794871794873
36 0.6454831040923756 0.44871794871794873
37 0.6477330616403464 0.4358974358974359
38 0.6495584988962473 0.44871794871794873
39 0.6500679232467312 0.44871794871794873
40 0.6439548310409237 0.44871794871794873
41 0.6462896926473085 0.4358974358974359
42 0.6422567498726439 0.4358974358974359
43 0.6336389879436237 0.4358974358974359
44 0.6290966208184751 0.4358974358974359
45 0.6330022075055188 0.4358974358974359
46 0.6326625912718628 0.4358974358974359
47 0.63058244184072 0.41025641025641024
48 0.6231533367294957 0.41025641025641024
49 0.619672270334522 0.3974358974358974
50 0.6148751910341315 0.3974358974358974
51 0.6062998811343182 0.4230769230769231
52 0.5694090677534386 0.4230769230769231
53 0.5532772966547801 0.3974358974358974
54 0.5557395143487859 0.3974358974358974
55 0.5574375955170657 0.4230769230769231
56 0.5500084904058414 0.3333333333333333
57 0.5495415180845644 0.34615384615384615
58 0.5592205807437596 0.4358974358974359
59 0.5634233316352522 0.4358974358974359
60 0.5568008150789607 0.4358974358974359
61 0.5600696213278995 0.44871794871794873
62 0.5684751231108847 0.44871794871794873
63 0.576498556631007 0.4358974358974359
64 0.5809984717269486 0.4358974358974359
65 0.5715316692137885 0.44871794871794873
66 0.5695788758702667 0.4358974358974359
67 0.5676685345559518 0.44871794871794873
68 0.565078960774325 0.4358974358974359
69 0.5673289183222958 0.4358974358974359
70 0.5681779589064357 0.41025641025641024
71 0.5681779589064357 0.4230769230769231
72 0.5666072338257769 0.41025641025641024
73 0.5694939718118526 0.4230769230769231
74 0.5735693666157242 0.41025641025641024
75 0.5745457632874851 0.41025641025641024
76 0.5716165732722024 0.41025641025641024
77 0.5710646968925115 0.41025641025641024
78 0.5704703684836134 0.41025641025641024
79 0.5738240787909662 0.3974358974358974
80 0.5725080658855494 0.3974358974358974
81 0.576201392426558 0.3974358974358974
82 0.5700033961623365 0.38461538461538464
83 0.5697911360163016 0.3974358974358974
84 0.5631261674308032 0.3974358974358974
85 0.5576923076923077 0.38461538461538464
86 0.5517914756325353 0.3974358974358974
87 0.5514518593988792 0.38461538461538464
88 0.5465698760400748 0.41025641025641024
89 0.5390134148412294 0.41025641025641024
90 0.5386737986075735 0.4230769230769231
91 0.5409662081847513 0.4230769230769231
92 0.5397775513669554 0.4358974358974359
93 0.5374426897605705 0.4230769230769231
94 0.5364662930888097 0.41025641025641024
95 0.5349380200373577 0.4358974358974359
96 0.5276787230429614 0.41025641025641024
97 0.5246646289692647 0.41025641025641024
98 0.521990151129224 0.41025641025641024
99 0.5207165902530141 0.41025641025641024
100 0.5160044150110374 0.4230769230769231
101 0.5124384445576499 0.41025641025641024
102 0.5090422822210902 0.41025641025641024
103 0.5031839021905247 0.358974358974359
104 0.5 0.358974358974359
105 0.499787739853965 0.37179487179487186
106 0.499745287824758 0.3974358974358974
107 0.4969859059263033 0.38461538461538464
108 0.49490575649516044 0.37179487179487186
109 0.49201901850908475 0.37179487179487186
110 0.499108507386653 0.37179487179487186
111 0.4985141789777552 0.37179487179487186
112 0.4980472066564781 0.37179487179487186
113 0.49758023433520127 0.358974358974359
114 0.500551876379691 0.358974358974359
115 0.5009339446425539 0.34615384615384615
116 0.49923586347427407 0.358974358974359
117 0.500509424350484 0.37179487179487186
118 0.5082356936661572 0.37179487179487186
119 0.5075989132280523 0.37179487179487186
120 0.5105281032433351 0.38461538461538464
121 0.5139242655798947 0.38461538461538464
122 0.5130327729665478 0.41025641025641024
123 0.5139242655798947 0.41025641025641024
124 0.5135421973170318 0.41025641025641024
125 0.5119714722363728 0.41025641025641024
126 0.5152402784853116 0.4230769230769231
127 0.5147733061640347 0.4230769230769231
128 0.5092969943963321 0.41025641025641024
129 0.5148157581932417 0.4230769230769231
130 0.5148582102224486 0.4230769230769231
131 0.520589234165393 0.4230769230769231
132 0.5208863983698421 0.4358974358974359
133 0.5268296824588216 0.4230769230769231
134 0.5285277636271014 0.4230769230769231
135 0.5252589573781626 0.4358974358974359
136 0.522032603158431 0.4230769230769231
137 0.5209713024282561 0.4358974358974359
138 0.5185939887926643 0.4230769230769231
139 0.5158346068942096 0.4358974358974359
140 0.5126931567328918 0.4358974358974359
141 0.5021226014603498 0.3974358974358974
142 0.49893869926982504 0.3974358974358974
143 0.5007216844965189 0.3974358974358974
144 0.4932076753268806 0.38461538461538464
145 0.48985396501952794 0.38461538461538464
146 0.48318899643402957 0.38461538461538464
147 0.4806418746816098 0.37179487179487186
148 0.4795381219222279 0.38461538461538464
149 0.4804296145355748 0.358974358974359
150 0.47775513669553404 0.3333333333333333
151 0.47168449651893357 0.34615384615384615
152 0.4691373747665138 0.358974358974359
153 0.46336389879436235 0.34615384615384615
154 0.4587366276107998 0.3333333333333333
155 0.45831210731872984 0.34615384615384615
156 0.45712345050093395 0.3333333333333333
157 0.4531329597554763 0.32051282051282054
158 0.44625573102394295 0.32051282051282054
159 0.45016131771098655 0.3076923076923077
160 0.44107658346068945 0.3333333333333333
161 0.44154355578196636 0.34615384615384615
162 0.4324588215316692 0.34615384615384615
163 0.43517575140091697 0.34615384615384615
164 0.4323314654440482 0.3333333333333333
165 0.43865681779589066 0.32051282051282054
166 0.4408218712854475 0.3333333333333333
167 0.4362370521310919 0.3333333333333333
168 0.44544914246901 0.34615384615384615
169 0.44171336389879434 0.34615384615384615
170 0.43441161487519103 0.32051282051282054
171 0.4397181185260655 0.32051282051282054
172 0.4403124469349635 0.3076923076923077
173 0.4501188656817796 0.3076923076923077
174 0.4443029376804211 0.3076923076923077
175 0.44026999490575647 0.3076923076923077
176 0.42842587875700455 0.3076923076923077
177 0.4267702496179317 0.2948717948717949
178 0.4210392256749873 0.2948717948717949
179 0.4296994396332145 0.28205128205128205
180 0.43033622007131944 0.2692307692307692
181 0.4379351332993717 0.2948717948717949
182 0.4419680760740364 0.3076923076923077
183 0.45410935642723715 0.34615384615384615
184 0.45190185090847346 0.34615384615384615
185 0.4598403803701817 0.34615384615384615
186 0.4599677364578027 0.34615384615384615
187 0.4598828323993887 0.3333333333333333
188 0.4653166921378842 0.34615384615384615
189 0.4736797418916624 0.37179487179487186
190 0.47185430463576156 0.37179487179487186
191 0.4724910850738665 0.37179487179487186
192 0.47079300390558665 0.38461538461538464
193 0.46705722533537103 0.358974358974359
194 0.4710477160808286 0.358974358974359
195 0.4699864153506538 0.358974358974359
196 0.4711326201392426 0.34615384615384615
197 0.46557140431312616 0.358974358974359
198 0.4595432161657327 0.358974358974359
199 0.4579724910850738 0.358974358974359
200 0.456571574121243 0.358974358974359
201 0.4499066055357446 0.358974358974359
202 0.44638308711156394 0.34615384615384615
203 0.4411190354898964 0.34615384615384615
204 0.445788758702666 0.3333333333333333
205 0.4423925963661063 0.32051282051282054
206 0.44090677534386147 0.32051282051282054
207 0.43309560196977415 0.3076923076923077
208 0.4304635761589404 0.32051282051282054
209 0.4299966038376634 0.3333333333333333
210 0.42804381049414164 0.3333333333333333
211 0.4287230429614536 0.3333333333333333
212 0.4288079470198676 0.32051282051282054
213 0.42795890643572765 0.32051282051282054
214 0.4226099507556461 0.32051282051282054
215 0.4265155374426898 0.3076923076923077
216 0.43186449312277125 0.2948717948717949
217 0.4285107828154186 0.2948717948717949
218 0.43326541008660213 0.2948717948717949
219 0.41229410765834607 0.28205128205128205
220 0.4122092035999321 0.2692307692307692
221 0.4000679232467312 0.2564102564102564
222 0.4004075394803871 0.24358974358974358
223 0.3933605026320258 0.23076923076923078
224 0.38784173883511636 0.19230769230769232
225 0.38525216505348947 0.19230769230769232
226 0.38351163185600273 0.19230769230769232
227 0.37175241976566475 0.23076923076923078
228 0.37056376294786897 0.21794871794871795
229 0.3759976226863644 0.23076923076923078
Best-K=9 0.7117507216844965 0.5256410256410257 

--------------------run7-----------------
1 0.4294871794871794 0.2948717948717949
2 0.5481406011207336 0.41025641025641024
3 0.6345729325861776 0.44871794871794873
4 0.6619120393954832 0.5256410256410257
5 0.6674308031923927 0.5
6 0.6876379690949228 0.5128205128205128
7 0.6935812531839022 0.5
8 0.6896756664968586 0.5
9 0.6962981830531499 0.5
10 0.6975292919001528 0.5384615384615384
11 0.7073781626761759 0.5512820512820513
12 0.7049159449821701 0.5384615384615384
13 0.7030056036678553 0.5256410256410257
14 0.6990575649516046 0.5256410256410257
15 0.6935388011546952 0.5256410256410257
16 0.6889964340295466 0.5256410256410257
17 0.6920105281032434 0.5128205128205128
18 0.6862795041602988 0.5
19 0.6742655798947189 0.46153846153846156
20 0.6659449821701477 0.4358974358974359
21 0.6642469010018679 0.46153846153846156
22 0.6660298862285617 0.46153846153846156
23 0.6659449821701476 0.47435897435897434
24 0.6698930208863983 0.47435897435897434
25 0.6591526574970284 0.46153846153846156
26 0.6476906096111393 0.46153846153846156
27 0.6494311428086262 0.46153846153846156
28 0.6560536593649177 0.44871794871794873
29 0.6481151299032094 0.4358974358974359
30 0.6458227203260316 0.44871794871794873
31 0.6476481575819325 0.47435897435897434
32 0.6443793513329937 0.47435897435897434
33 0.6399218882662591 0.44871794871794873
34 0.6384785192732212 0.47435897435897434
35 0.6447189675666497 0.5
36 0.6462472406181015 0.47435897435897434
37 0.6507047036848361 0.46153846153846156
38 0.6475632535235184 0.47435897435897434
